,Date_reported,New_cases_CH,Cumulative_cases_CH,New_deaths_CH,Cumulative_deaths_CH,New_cases_US,Cumulative_cases_US,New_deaths_US,Cumulative_deaths_US,l_new_us,l_new_ch,l_death_us,l_death_ch,cproducts_notbasic_ch,cproducts_ch,healthcare_ch,lag_cpnb_ch,lag_cp_ch,lag_hc_ch,SP500,COMEX_Gold,US_Tbill_10yr,DJI_Pharma,DJI_Retail,lag_SP500,lag_COMEX_Gold,lag_US_Tbill_10yr,lag_DJI_Pharma,lag_DJI_Retail,lag14_New_cases_CH,lag14_New_cases_US,lag_New_cases_CH,lag_New_cases_US,lag14_SP500,lag14_COMEX_Gold,lag14_US_Tbill_10yr,lag14_DJI_Pharma,lag14_DJI_Retail,lag14_cpnb_ch,lag14_cp_ch,lag14_hc_ch,CSI300,llag14_New_cases_CH,llag14_New_cases_US,llag_New_cases_CH,llag_New_cases_US,lSP500,lCSI300
108,2020-06-23,-250,7659,-17,832,-1996,-631146,-394,21006,0.5379491877205389,0.14908487872467768,-0.586770073532616,,-247.02586734693705,-470.9090306122416,793.2008163265291,-240.16866666666374,-720.2246666666579,533.3822051282041,-6.235816326529857,14.436082474227533,-0.14923076923076928,13.9062755102035,41.20678571428607,-17.753384615383766,-4.606735751294764,-0.15963917525773208,13.33394871794826,29.690564102564394,-295,-9921,-283.25128205128203,3077.9025641025655,4.987912087913173,-57.03277777777703,-0.10237569060773477,21.300549450549283,-12.50208791208729,-332.2752197802174,-1136.7778571428498,-686.6496153846165,-147.16132653061322,-2.2221236260695756,0.041339179666715964,-0.7594549044957977,0.7079271371880758,0.002539311341527295,-0.03067809188439341
109,2020-06-24,-274,7687,-16,833,-3052,-604627,-292,21416,0.49890107979704723,-0.4699543296815465,-0.3007126968078362,-1.8826489446204915,-238.38586734693672,-467.289030612239,687.2108163265293,-238.34866666666403,-446.45466666666107,802.6722051282031,-87.1958163265299,4.436082474227533,-0.1792307692307693,-1.6537244897964456,14.926785714286098,-4.3233846153839295,15.393264248705236,-0.14963917525773207,14.053948717948174,42.950564102564385,-299,276,-252.25128205128203,-1696.0974358974345,-5.5320879120868085,-38.73277777777707,-0.05237569060773484,17.670549450549288,-26.01208791208728,-297.35521978021734,-992.7078571428501,-613.3396153846152,-129.9613265306134,-3.831561538503676,0.5685021680887967,0.14726637636220685,0.5482535937595969,-0.023655967391228216,-0.026513830191058574
110,2020-06-29,-288,7793,-17,834,15008,-403271,-195,26563,1.0183249505386947,-1.1631015102414919,-0.08835885291500567,,-244.065867346937,-364.18903061224046,804.8808163265294,-229.7086666666637,-442.83466666665845,696.6822051282033,-84.28581632653004,14.436082474227533,-0.22923076923076924,-0.9237244897964274,0.9867857142862704,-85.28338461538397,5.393264248705236,-0.1796391752577321,-1.5060512820517715,16.670564102564413,-289,-10030,-276.25128205128203,-2752.0974358974345,76.04791208791312,-71.53277777777703,0.03762430939226524,19.400549450549306,-4.512087912087281,-257.54521978021694,-1014.9478571428517,-552.7996153846161,-159.23132653061293,-1.4336662657053054,0.03389251844072305,-0.4717728320440169,0.5092054858361035,-0.02270242701387737,-0.03361072724546865
111,2020-06-30,-279,7816,-17,834,11436,-362263,182,27448,0.9348067922026875,-0.6666646239276006,0.4687177885017384,,-169.5558673469368,-89.61903061224075,1039.1308163265294,-235.388666666664,-339.7346666666599,814.3522051282034,-37.23581632652986,29.236082474227487,-0.20923076923076922,12.666275510203604,29.016785714286243,-82.37338461538411,15.393264248705236,-0.22963917525773203,-0.7760512820517533,2.7305641025645855,-295,4304,-290.25128205128203,15308.902564102566,114.50791208791316,-52.13277777777694,0.007624309392265216,24.230549450549347,10.24791208791271,-216.42521978021705,-909.86785714285,-659.0496153846161,-104.99132653061315,-2.2221236260695756,0.7185002903152302,-1.1649200126039623,1.0286293565777545,-0.00741009337619758,-0.0204990823535649
112,2020-07-01,-297,7821,-17,834,6185,-326506,-332,27818,0.7977856767496565,-2.19272092742265,-0.4033668508679211,,-58.77586734693705,520.0309693877607,828.3508163265287,-160.87866666666378,-65.1646666666602,1048.6022051282034,-21.665816326529693,11.936082474227533,-0.1792307692307693,19.6562755102035,67.74678571428626,-35.32338461538393,30.19326424870519,-0.209639175257732,12.813948717948278,30.760564102564558,-296,-6765,-281.25128205128203,11736.902564102566,89.29791208791312,-39.03277777777703,-0.03237569060773482,20.02054945054931,25.24791208791271,-180.73521978021745,-753.1778571428513,-427.51961538461546,-21.17132653061344,-2.4452671773837853,0.23592750883952718,-0.668483126290071,0.9451111982417455,-0.0024005512765334913,-0.0005691333908881546
113,2020-07-02,-271,7852,-17,834,13984,-282950,-142,28378,0.9950870890647892,-0.368171635371604,0.011066927223005507,,3.0541326530628794,852.1509693877597,744.5708163265299,-50.09866666666403,544.4853333333413,837.8222051282028,-7.5158163265296025,19.936082474227533,-0.1892307692307692,25.31627551020358,69.85678571428616,-19.753384615383766,12.893264248705236,-0.1796391752577321,19.803948717948174,69.49056410256458,-297,-7077,-299.25128205128203,6485.9025641025655,72.25791208791316,-14.832777777776982,-0.12237569060773479,22.960549450549365,29.637912087912582,-210.93521978021727,-787.2178571428522,-226.4796153846164,66.88867346938696,-2.732949249835566,0.21829196247490046,-2.19453942978512,0.8080900827887127,0.002130450556119712,0.01994973617529361
114,2020-07-06,-288,7909,-17,834,27614,-66347,-520,30653,1.2673487357645161,-1.1631015102414919,-1.112863169429395,,370.2541326530627,1529.0509693877611,962.6208163265292,11.731333333335897,876.6053333333402,754.0422051282039,42.19418367346998,28.236082474227487,-0.1792307692307693,33.2962755102036,121.96678571428606,-5.603384615383675,20.893264248705236,-0.189639175257732,25.463948717948256,71.60056410256448,-289,-7378,-273.25128205128203,14284.902564102566,-115.78208791208681,-19.732777777777073,-0.21237569060773476,-21.15945054945064,-28.292087912087254,-256.5752197802176,-1167.2778571428498,-342.0496153846161,150.64867346938718,-1.4336662657053054,0.20097825167812466,-0.3699901377340744,1.0053914951038454,0.017887393721947475,0.039083567344670556
115,2020-07-07,-277,7934,-17,834,14114,-22661,-467,30888,0.9980673072216018,-0.5832830149885493,-0.8572843423620302,,406.17413265306277,2000.5709693877616,1291.6508163265298,378.9313333333357,1553.5053333333417,972.0922051282032,7.794183673470343,42.03608247422767,-0.21923076923076923,31.96627551020356,107.58678571428618,44.10661538461591,29.19326424870519,-0.1796391752577321,33.443948717948274,123.71056410256438,-293,-4298,-290.25128205128203,27914.902564102566,-76.57208791208677,-21.032777777777028,-0.16237569060773482,-18.30945054945073,-32.27208791208727,-209.37521978021687,-1042.0178571428514,-191.76961538461546,429.1786734693869,-1.8856513894483629,0.3653955811489862,-1.1649200126039623,1.2776531418035741,0.007009884904960018,0.10019893029117455
116,2020-07-08,-281,7955,-17,834,16622,23532,-382,31208,1.0538895421049386,-0.7576364021333268,-0.5485488607124172,,439.2541326530627,2165.58096938776,1320.82081632653,414.8513333333358,2025.0253333333421,1301.1222051282039,32.414183673470234,53.63608247422758,-0.1992307692307692,31.916275510203604,130.5567857142862,9.70661538461627,42.99326424870537,-0.21963917525773202,32.11394871794823,109.3305641025645,-251,700,-279.25128205128203,14414.902564102566,-51.29208791208657,-31.132777777776937,-0.16237569060773482,-20.459450549450708,-18.842087912087436,-275.99521978021767,-1181.0578571428487,-60.569615384616554,505.0486734693868,0.060258759606950374,0.585393654079553,-0.5851015173510201,1.0083717132606598,0.014806911386251898,0.11621890100442478
117,2020-07-09,-269,7988,-17,834,20691,73795,227,32138,1.1383088425290726,-0.3056512783902705,0.5183147296411112,,528.5141326530629,2556.6909693877606,1806.2708163265288,447.9313333333357,2190.0353333333405,1330.292205128204,14.524183673470361,50.53608247422767,-0.24923076923076926,26.096275510203554,157.38678571428613,34.32661538461616,54.59326424870528,-0.199639175257732,32.06394871794828,132.30056410256452,-255,-2859,-283.25128205128203,16922.902564102566,6.857912087913064,-23.832777777776982,-0.12237569060773479,3.3505494505493516,16.477912087912728,-182.17521978021705,-988.3078571428487,191.59038461538512,571.8186734693872,-0.024899048733356466,0.4338337003809549,-0.7594549044957977,1.0641939481439984,0.009147285934963278,0.13010817207180203
118,2020-07-10,-256,8034,-17,834,35058,138425,288,33129,1.3897183218557796,0.026482556632344778,0.5818446778237973,,562.4241326530628,2610.6909693877606,1996.8008163265295,537.1913333333359,2581.145333333341,1815.7422051282028,47.51418367347014,37.13608247422758,-0.21923076923076923,21.9062755102035,182.4167857142861,16.43661538461629,51.49326424870537,-0.24963917525773205,26.24394871794823,159.13056410256445,-256,-6099,-271.25128205128203,20991.902564102566,-4.392087912086936,-22.43277777777712,-0.1323756906077348,2.3905494505493152,25.037912087912673,-193.965219780217,-948.5778571428491,506.6603846153848,484.1786734693869,-0.04737190458541507,0.2725632543543153,-0.30746978075274045,1.1486132485681306,0.019559098935950203,0.11183772149226812
119,2020-07-13,-256,8157,-17,834,32797,326050,203,35637,1.3541079796411015,0.026482556632344778,0.49216944953678965,,676.5541326530629,3547.4809693877614,2593.940816326529,571.1013333333358,2635.145333333341,2006.2722051282035,17.69418367346998,43.13608247422758,-0.22923076923076924,26.336275510203563,144.15678571428612,49.42661538461607,38.09326424870528,-0.21963917525773202,22.053948717948174,184.16056410256442,-264,3307,-258.25128205128203,35358.902564102566,-2.542087912086572,-27.032777777777028,-0.16237569060773482,1.5605494505492743,23.85791208791261,-155.2752197802174,-810.8878571428504,294.94038461538366,584.0086734693868,-0.24804260004756618,0.6834151455809785,0.02466405426987439,1.4000227278948358,0.010152475269466166,0.13262320115256188
120,2020-07-14,-247,8212,-16,835,30541,386163,-390,35949,1.3172657468877365,0.20517434537572088,-0.5738666686967075,-1.8826489446204915,599.4641326530627,3562.92096938776,2583.770816326529,685.2313333333359,3571.935333333342,2603.412205128203,59.99418367347016,49.13608247422758,-0.23923076923076925,39.7962755102036,153.77678571428623,19.606615384615907,44.09326424870528,-0.22963917525773203,26.483948717948238,145.90056410256443,-263,-1474,-258.25128205128203,33097.902564102566,-20.142087912086936,-4.8327777777769825,-0.17237569060773483,17.26054945054932,28.467912087912737,-100.71521978021701,-363.35785714285157,618.670384615385,537.7386734693864,-0.22064362585945174,0.4955555573292667,0.02466405426987439,1.3644123856801595,0.023469760458912248,0.12304307063362963
121,2020-07-15,-248,8266,-17,835,29148,444883,-353,36298,1.2938200068872305,0.18682520670752423,-0.46179793430376304,,494.8141326530631,3815.9409693877606,2708.5608163265297,608.1413333333358,3587.3753333333407,2593.242205128203,89.03418367347012,51.63608247422758,-0.22923076923076924,50.38627551020352,145.08678571428618,61.90661538461609,50.09326424870528,-0.23963917525773204,39.943948717948274,155.52056410256455,-279,7735,-249.25128205128203,30841.902564102566,-0.022087912086590222,5.267222222222927,-0.16237569060773482,13.34054945054936,49.14791208791257,-159.215219780217,-421.1478571428488,656.2603846153852,475.51867346938707,-0.7870391007802531,0.8306191602773403,0.2033558430132505,1.3275701529267945,0.03251080534369599,0.11001410238850085
122,2020-07-16,-282,8286,-15,837,31139,505594,51,37052,1.3271645233386042,-0.806426566302759,0.30852251150176535,-1.1895017640605463,200.0041326530627,1991.710969387761,1649.24081632653,503.4913333333361,3840.395333333341,2718.0322051282037,78.04418367347034,33.03608247422767,-0.24923076923076926,48.88627551020352,146.61678571428615,90.94661538461605,52.59326424870528,-0.22963917525773203,50.53394871794819,146.8305641025645,-248,2961,-250.25128205128203,29448.902564102566,13.407912087913246,25.267222222222927,-0.15237569060773481,14.060549450549274,62.407912087912564,-157.3952197802173,-147.377857142852,925.5503846153842,247.2986734693868,0.11968218007775144,0.6709456168488614,0.18500670434505384,1.3041244129262903,0.029098887030535536,0.06071637656750006
123,2020-07-17,-224,8364,-17,837,37593,572759,243,37998,1.428191901095948,0.5545499868328414,0.5353727125456889,,303.8841326530628,2438.710969387761,1852.8908163265296,208.68133333333571,2016.1653333333416,1658.712205128204,87.2041836734702,48.23608247422749,-0.22923076923076924,59.56627551020358,128.72678571428628,79.95661538461627,33.99326424870537,-0.24963917525773205,49.03394871794819,148.36056410256447,-272,1905,-284.25128205128203,31439.902564102566,-67.55208791208679,15.267222222222927,-0.18237569060773484,-1.4994505494506711,36.12791208791259,-148.75521978021698,-143.7578571428494,819.5603846153845,275.74867346938663,-0.4993570283284723,0.631897508925368,-0.8082450686652298,1.3374689293776623,0.03194347693369437,0.06699609193803724
124,2020-07-20,-171,8657,-17,839,37391,785560,174,40713,1.4251798506259536,1.0730384833444009,0.459637135865993,,501.5041326530627,2424.290969387759,1800.6808163265287,312.5613333333358,2463.1653333333416,1862.3622051282036,114.31418367347032,52.836082474227624,-0.24923076923076926,62.916275510203604,190.45678571428607,89.11661538461613,49.19326424870519,-0.22963917525773203,59.713948717948256,130.4705641025646,-286,19966,-226.25128205128203,37893.902564102566,-64.64208791208694,25.267222222222927,-0.23237569060773478,-0.7694505494506529,22.187912087912764,-154.43521978021727,-40.657857142850844,937.2303846153845,411.348673469387,-1.1925042088884177,1.151321379667019,0.552731484470371,1.4384963071350079,0.04031524110415852,0.09639658352696401
125,2020-07-21,-218,8741,-17,839,33216,848348,-206,41209,1.360803594993932,0.6286579589865631,-0.11029392978126218,,549.9441326530632,2779.0909693877584,2316.6408163265296,510.1813333333357,2448.7453333333397,1810.1522051282027,119.77418367347036,74.93608247422753,-0.25923076923076926,53.98627551020354,180.37678571428614,116.22661538461625,53.79326424870533,-0.24963917525773205,63.06394871794828,192.20056410256439,-277,16394,-173.25128205128203,37691.902564102566,-17.592087912086754,40.06722222222288,-0.21237569060773476,12.820549450549379,50.21791208791274,-79.92521978021705,233.91214285714887,1171.4803846153845,422.0886734693868,-0.6960673225745264,1.06780322133101,1.0712199809819305,1.4354842566650152,0.04199288247631827,0.09868867936428494
126,2020-07-22,-228,8815,-15,841,27704,905624,-229,41682,1.2689213103927326,0.5019062533474199,-0.15777446801425832,-1.1895017640605463,603.7441326530634,3072.0609693877595,2510.4608163265293,558.6213333333362,2803.545333333339,2326.1122051282036,138.49418367347016,105.13608247422758,-0.2692307692307693,58.6562755102035,181.33678571428618,121.68661538461629,75.89326424870524,-0.25963917525773206,54.133948717948215,182.12056410256446,-295,11143,-220.25128205128203,33516.902564102566,-2.0220879120865902,22.767222222222927,-0.18237569060773484,19.810549450549274,88.94791208791275,30.854780219782697,843.5621428571503,960.7003846153839,445.49867346938663,-2.2221236260695756,0.9307821058779773,0.6268394566240927,1.371108001032992,0.04772352209927533,0.10366663337660853
127,2020-07-23,-167,8950,-17,841,33357,968553,339,42724,1.3630467293213773,1.1031159385816793,0.6320273658071223,,660.8041326530629,3104.3809693877593,2873.6008163265287,612.4213333333364,3096.51533333334,2519.9322051282033,98.13418367347003,120.43608247422753,-0.2792307692307693,50.21627551020356,143.4367857142861,140.4066153846161,106.09326424870528,-0.26963917525773207,58.803948717948174,183.0805641025645,-269,18942,-230.25128205128203,28004.902564102566,12.1279120879135,30.767222222222927,-0.19237569060773474,25.470549450549356,91.05791208791265,92.68478021978262,1175.6821428571493,876.920384615385,443.4886734693864,-0.3975743340185298,1.12808351819311,0.5000877509849495,1.2792257164317906,0.03532717681203401,0.1032401936853713
128,2020-07-24,-163,9089,-16,842,40069,1038194,371,43798,1.4643930969413308,1.132315093273942,0.6622754185626203,-1.8826489446204915,317.8141326530631,2211.5209693877587,1916.6208163265292,669.4813333333359,3128.83533333334,2883.0722051282028,78.10418367347029,122.13608247422758,-0.2792307692307693,35.46627551020356,149.44678571428608,100.04661538461596,121.39326424870524,-0.2796391752577321,50.36394871794823,145.1805641025644,-286,32572,-169.25128205128203,33657.902564102566,61.83791208791308,39.06722222222288,-0.18237569060773484,33.450549450549374,143.16791208791255,459.88478021978244,1852.5821428571508,1094.9703846153843,236.63867346938696,-1.1925042088884177,1.4003451648928387,1.101297436219209,1.3733511353604388,0.029117546067729094,0.058353221166628444
129,2020-07-27,-113,9617,-17,845,34396,1248111,226,46972,1.3794225808989626,1.4395881752028932,0.5172388823076481,,307.2041326530625,2464.700969387759,2196.5908163265285,326.4913333333361,2235.975333333339,1926.0922051282032,101.88418367347003,169.63608247422758,-0.24923076923076926,46.39627551020351,168.0667857142862,80.01661538461622,123.09326424870528,-0.2796391752577321,35.61394871794823,151.1905641025644,-275,19072,-165.25128205128203,40369.902564102566,27.437912087913446,52.86722222222306,-0.22237569060773477,32.12054945054933,128.78791208791267,495.8047802197825,2324.102142857151,1424.000384615385,259.49867346938663,-0.6126857136354755,1.1310637363499243,1.1304965909114708,1.4746975029803906,0.03648546557779575,0.06341409067608339
130,2020-07-28,-85,9834,-13,849,31926,1309609,-98,47576,1.3400442765394427,1.5777385136837094,0.08670434142862593,-0.4963545835006009,364.04413265306266,3163.7309693877614,2229.8408163265285,315.88133333333553,2489.1553333333395,2206.0622051282025,80.91418367347023,166.7360824742275,-0.2792307692307693,47.44627551020358,149.04678571428622,103.79661538461596,170.59326424870528,-0.24963917525773205,46.54394871794818,169.8105641025645,-279,21580,-115.25128205128203,34696.902564102566,52.05791208791334,64.46722222222297,-0.20237569060773475,32.07054945054938,151.7579120879127,528.8847802197824,2489.1121428571496,1453.170384615385,299.30867346938703,-0.7870391007802531,1.186885971233263,1.437769672840422,1.3897269869380207,0.02999102123311026,0.07216676151001167
131,2020-07-29,-90,10046,-16,850,24450,1363631,415,48694,1.2104309935847883,1.5544274348152611,0.7024267972088545,-1.8826489446204915,574.9841326530632,3404.360969387759,2812.700816326529,372.7213333333357,3188.185333333342,2239.3122051282025,120.91418367347023,190.7360824742275,-0.2892307692307693,44.846275510203554,163.62678571428614,82.82661538461616,167.6932642487052,-0.2796391752577321,47.59394871794825,150.79056410256453,-267,25649,-87.25128205128203,32226.902564102566,34.167912087913464,61.36722222222306,-0.2523756906077348,26.25054945054933,178.58791208791263,618.1447802197827,2880.22214285715,1938.620384615384,410.05867346938703,-0.33505397703719586,1.2713052716573952,1.575920011321239,1.3503486825785025,0.04234280436136295,0.09612092217838786
132,2020-07-30,-79,10269,-16,851,30057,1423260,488,49885,1.3091816554931963,1.6050129316033694,0.7656787128491098,-1.8826489446204915,539.894132653063,3545.860969387759,2890.450816326529,583.6613333333362,3428.8153333333394,2822.172205128203,108.69418367346998,185.53608247422767,-0.3192307692307692,40.166275510203604,169.5767857142862,122.82661538461616,191.6932642487052,-0.2896391752577321,44.99394871794823,165.37056410256446,-254,40016,-92.25128205128203,24750.902564102566,67.15791208791325,47.96722222222297,-0.22237569060773477,22.060549450549274,203.6179120879126,652.0547802197825,2934.22214285715,2129.1503846153846,387.19867346938645,-0.0029201420145810175,1.5227147509841004,1.5526089324527916,1.2207353996238481,0.03858549364067976,0.09122329949282815
133,2020-07-31,-26,10545,-16,852,35834,1488666,711,51299,1.4016536199552476,1.8182420258603993,0.9373079899503285,-1.8826489446204915,625.6941326530632,3620.1409693877613,3132.3108163265297,548.571333333336,3570.3153333333394,2899.922205128203,133.59418367347007,211.43608247422753,-0.3192307692307692,33.666275510203604,197.4267857142861,110.6066153846159,186.49326424870537,-0.319639175257732,40.31394871794828,171.3205641025645,-254,37755,-81.25128205128203,30357.902564102566,37.33791208791308,53.96722222222297,-0.23237569060773478,26.490549450549338,165.3579120879126,766.1847802197826,3871.012142857151,2726.290384615384,426.098673469387,-0.0029201420145810175,1.487104408769424,1.6031944292408982,1.3194860615322526,0.046226685033051496,0.0995431353185694
134,2020-08-03,-145,11048,-15,862,28816,1682376,424,55002,1.2881500118493054,1.2540869654915583,0.7104446575335874,-1.1895017640605463,746.0941326530628,3897.0009693877582,3500.8508163265287,634.3713333333362,3644.595333333342,3141.7822051282037,157.0841836734703,209.13608247422758,-0.3092307692307692,48.50627551020352,192.61678571428615,135.506615384616,212.39326424870524,-0.319639175257732,33.81394871794828,199.1705641025644,-245,35499,-28.251282051282033,36134.902564102566,79.63791208791326,59.96722222222297,-0.24237569060773478,39.950549450549374,174.97791208791273,689.0947802197825,3886.4521428571497,2716.120384615384,502.3586734693872,0.17577164672879508,1.450262176016059,1.816423523497929,1.4119580259943074,0.053382050916956914,0.11565527340695425
135,2020-08-04,-188,11162,-14,865,17611,1729559,-233,55471,1.0750732808043484,0.9340396085377454,-0.16626708805991175,-0.7840366559523817,686.434132653063,3806.5309693877607,3374.9808163265297,754.7713333333359,3921.455333333339,3510.3222051282028,168.9841836734704,254.2360824742275,-0.34923076923076923,44.346275510203554,213.71678571428606,158.99661538461623,210.09326424870528,-0.309639175257732,48.6539487179482,194.36056410256447,-246,34106,-147.25128205128203,29116.902564102566,108.67791208791323,62.46722222222297,-0.23237569060773478,50.54054945054929,166.28791208791267,584.4447802197828,4139.47214285715,2840.910384615385,506.848673469387,0.15742250806059843,1.4268164360155549,1.252268463129087,1.2984544178883635,0.05698750359497495,0.11659587225436141
136,2020-08-05,-193,11271,-13,869,19579,1778710,23,56197,1.1159368148471334,0.889189042372394,0.2706801583186058,-0.4963545835006009,728.3441326530628,4091.4809693877614,3636.4208163265284,695.111333333336,3830.9853333333413,3384.452205128204,190.24418367347016,272.53608247422767,-0.3192307692307692,44.01627551020351,229.19678571428608,170.89661538461633,255.1932642487052,-0.349639175257732,44.49394871794823,215.46056410256438,-280,36097,-190.25128205128203,17911.902564102566,97.68791208791345,43.86722222222306,-0.2523756906077348,49.04054945054929,167.81791208791265,289.63478021978244,2315.2421428571506,1781.5903846153851,508.1586734693865,-0.8358292649496852,1.4601609524669268,0.932221106175275,1.0853776868434064,0.06339666111477626,0.11687013423489034
137,2020-08-06,-180,11393,-16,870,20057,1828339,395,57295,1.1256149628739625,1.0018622048765065,0.6843757655632867,-1.8826489446204915,707.724132653063,3594.33096938776,3276.700816326529,737.0213333333359,4115.935333333342,3645.8922051282025,211.63418367347003,296.43608247422776,-0.3192307692307692,41.2962755102036,239.38678571428613,192.1566153846161,273.4932642487054,-0.319639175257732,44.16394871794819,230.9405641025644,-222,42551,-195.25128205128203,19879.902564102566,106.8479120879133,59.06722222222288,-0.23237569060773478,59.720549450549356,149.92791208791277,393.51478021978255,2762.2421428571506,1985.2403846153848,493.80867346938703,0.5251472881859156,1.5611883302242724,0.8873705400099228,1.1262412208861914,0.06980381924720014,0.11386170522630579
138,2020-08-07,-169,11526,-14,873,23801,1881712,604,58602,1.1983446227017218,1.0881902883650034,0.8586198571180326,-0.7840366559523817,703.474132653063,3358.5609693877595,3043.780816326529,716.401333333336,3618.7853333333405,3286.172205128203,213.75418367347038,264.7360824742275,-0.2992307692307693,41.46627551020356,226.84678571428617,213.54661538461596,297.39326424870546,-0.319639175257732,41.443948717948274,241.13056410256445,-169,42349,-182.25128205128203,20357.902564102566,133.95791208791343,63.66722222222302,-0.2523756906077348,63.07054945054938,211.65791208791256,591.1347802197824,2747.8221428571487,1933.0303846153838,438.9786734693871,1.043635784697475,1.5581762797542797,1.000043702514036,1.1359193689130205,0.07043661353257313,0.1022826940660213
139,2020-08-10,-181,11859,-12,879,24321,2051951,356,62234,1.2080402219321993,0.993631705739991,0.6482104890952174,-0.273211032186391,750.724132653063,3375.870969387761,3059.91081632653,712.151333333336,3383.01533333334,3053.252205128203,222.94418367346998,259.2360824742275,-0.2792307692307693,36.436275510203586,226.75678571428625,215.6666153846163,265.6932642487052,-0.2996391752577321,41.61394871794823,228.59056410256449,-216,38174,-171.25128205128203,24101.902564102566,139.41791208791346,85.76722222222293,-0.2623756906077348,54.140549450549315,201.57791208791264,639.574780219783,3102.622142857148,2448.9903846153848,455.9186734693867,0.5992552603396373,1.4938000241222564,1.086371786002533,1.2086490287407798,0.07317509626604846,0.10587442042748485
140,2020-08-11,-189,11972,-14,882,18392,2099915,-144,62792,1.0914903520981607,0.9252289788555905,0.007489105875121638,-0.7840366559523817,681.2041326530625,3444.6009693877604,2824.2608163265286,759.401333333336,3400.3253333333414,3069.382205128204,196.16418367347023,144.43608247422753,-0.22923076923076924,28.376275510203527,201.19678571428608,224.8566153846159,260.1932642487052,-0.2796391752577321,36.58394871794826,228.50056410256457,-226,32662,-183.25128205128203,24621.902564102566,158.13791208791326,115.96722222222297,-0.2723756906077348,58.810549450549274,202.53791208791267,693.3747802197831,3395.592142857149,2642.8103846153845,412.82867346938656,0.4725035547004941,1.4019177395210551,0.9918132033775207,1.2183446279712573,0.06517404972282748,0.09671275258604517
141,2020-08-12,-241,12033,-14,885,10322,2139809,-145,63349,0.9072655592293462,0.30871502431656106,0.0056953834210951015,-0.7840366559523817,607.5941326530628,3094.8909693877613,2319.4208163265284,689.8813333333355,3469.055333333341,2833.7322051282026,242.8241836734701,147.2360824742275,-0.1792307692307693,43.95627551020357,237.36678571428615,198.07661538461616,145.39326424870524,-0.22963917525773203,28.5239487179482,202.9405641025644,-165,38315,-191.25128205128203,18692.902564102566,117.77791208791314,131.26722222222293,-0.2823756906077348,50.37054945054933,164.63791208791258,750.4347802197826,3427.912142857149,3005.950384615384,378.68867346938714,1.0737132399347535,1.4960431584497034,0.9234104764931201,1.101794758137217,0.07907350555080761,0.08939393696996945
142,2020-08-13,-220,12115,-12,890,25219,2194600,533,64585,1.2245655694704887,0.6045604074075022,0.8027657815114466,-0.273211032186391,615.5441326530627,3211.6609693877617,2064.530816326529,616.2713333333359,3119.345333333342,2328.8922051282025,235.90418367347002,185.13608247422758,-0.1592307692307693,40.346275510203554,236.4167857142861,244.73661538461602,148.1932642487052,-0.1796391752577321,44.10394871794824,239.11056410256447,-161,45027,-243.25128205128203,10622.902564102566,97.74791208791339,132.96722222222297,-0.2823756906077348,35.62054945054933,170.64791208791257,407.44478021978284,2535.0521428571483,2048.9703846153843,366.75867346938685,1.1029123946270154,1.5973895260696551,0.3068965219540907,0.9175699652684042,0.07702428202809664,0.08682374268291504
143,2020-08-14,-203,12214,-14,893,26335,2250507,783,66071,1.2447292185157988,0.7929610102778395,0.9869733687715154,-0.7840366559523817,691.0541326530629,3586.6809693877585,2202.07081632653,624.2213333333357,3236.1153333333423,2074.002205128203,235.3241836734701,179.13608247422758,-0.1592307692307693,38.76627551020351,237.39678571428612,237.81661538461594,186.09326424870528,-0.15963917525773208,40.49394871794823,238.16056410256442,-111,39354,-222.25128205128203,25519.902564102566,121.52791208791314,180.46722222222297,-0.2523756906077348,46.55054945054928,189.2679120879127,396.83478021978226,2788.2321428571486,2328.9403846153837,435.6786734693869,1.4101854765559665,1.5124190100272852,0.6027419050450327,1.2348699755095485,0.07685233541413083,0.10158150328791038
144,2020-08-17,-204,12448,-17,896,24803,2413040,441,69590,1.2169441119898234,0.782808638813822,0.7254163154335522,,828.9441326530632,3908.2809693877607,2390.0508163265295,699.7313333333359,3611.135333333339,2211.542205128204,244.46418367346996,214.03608247422767,-0.1792307692307693,48.416275510203604,262.46678571428606,237.23661538461602,180.09326424870528,-0.15963917525773208,38.91394871794819,239.14056410256444,-83,36884,-205.25128205128203,26635.902564102566,100.55791208791334,177.56722222222288,-0.2823756906077348,47.60054945054935,170.2479120879127,453.6747802197824,3487.262142857151,2362.1903846153837,546.2786734693864,1.5483358150367836,1.473040705667767,0.7911425079153691,1.2550336245548586,0.0795585447627225,0.12481818459061245
145,2020-08-18,-235,12515,-17,896,11501,2454113,-48,70244,0.936390593900704,0.4025337795342163,0.1662374949510088,,836.2641326530629,4189.520969387759,2604.190816326529,837.6213333333362,3932.7353333333413,2399.5222051282035,252.25418367347038,236.93608247422753,-0.1992307692307692,47.44627551020358,291.11678571428615,246.3766153846159,214.99326424870537,-0.1796391752577321,48.56394871794828,264.2105641025644,-88,29408,-206.25128205128203,25103.902564102566,140.55791208791334,201.56722222222288,-0.29237569060773483,45.00054945054933,184.82791208791264,664.6147802197829,3727.8921428571484,2945.0503846153842,543.808673469387,1.5250247361683362,1.3434274227131127,0.7809901364513516,1.2272485180288797,0.08185927365229517,0.1243050972163644
